75100000	28000000	05	['New Line Cinema', 'Broken Road Productions', 'Warner Bros. Pictures']	['Comedy', 'Drama']	en	100
5132274	4000000	04	['Hidden Empire Film Group', 'Lionsgate']	['Thriller', 'Horror']	en	96
66265218	1000000	08	['Stage 6 Films', 'Bazelevs Production', 'Screen Gems']	['Thriller', 'Mystery', 'Drama']	en	103
34017028	30000000	03	['Metro-Goldwyn-Mayer', 'Cave 76 Productions']	['Action', 'Crime', 'Drama', 'Thriller']	en	107
237994561	30000000	08	['Color Force', 'Ivanhoe Pictures', 'Warner Bros. Pictures']	['Comedy', 'Drama', 'Romance']	en	121
1214525	6000000	09	['SpectreVision', 'XYZ Films', 'Umedia', 'Legion M', 'Piccadilly Pictures', 'Wallimage']	['Action', 'Thriller', 'Horror', 'Fantasy', 'Mystery']	en	122
82124805	15000000	11	['Waypoint Entertainment', 'Element Pictures', 'Scarlet Films', 'Film4 Productions', 'Fox Searchlight Pictures']	['Drama', 'History', 'Comedy']	en	120
64241499	62770198	03	['Studio Babelsberg', 'American Empirical Pictures', 'Indian Paintbrush', 'Scott Rudin Productions', '20th Century Fox Animation']	['Adventure', 'Comedy', 'Animation']	en	101
351266433	50000000	02	['Columbia Pictures', 'Animal Logic', '2.0 Entertainment', 'Olive Bridge Entertainment', 'Screen Australia', 'Screen NSW', 'Sony Pictures']	['Animation', 'Adventure', 'Family']	en	93
94017294	21000000	03	['Hurwitz & Schlossberg Productions', 'Good Universe', 'DMG Entertainment', 'Point Grey Pictures', 'Universal Pictures']	['Comedy']	en	102
76073488	60000000	12	['Plan B Entertainment', 'Gary Sanchez Productions', 'Annapurna Pictures']	['Drama', 'History', 'Comedy']	en	132
4537	13000000	01	['Our House Films', 'Head Gear Films', 'Metrol Technology']	['Action', 'Drama']	en	110
31882724	32000000	10	['20th Century Fox', 'Goddard Textiles', 'TSG Entertainment']	['Thriller', 'Drama', 'Mystery']	en	142
131457147	42000000	09	['Amblin Entertainment', 'Mythology Entertainment', 'Reliance Entertainment', 'Universal Pictures']	['Fantasy', 'Family', 'Comedy']	en	105
94539426	32000000	04	['Wonderland Sound and Vision', 'Huayi Brothers Pictures', 'Voltage Pictures', 'Universal Pictures', 'STX Entertainment']	['Comedy', 'Romance']	en	111
10023153	30000000	08	['21 Laps Entertainment', 'No Trace Camping', 'Lionsgate']	['Science Fiction', 'Action']	en	102
174804407	50000000	12	['Imperative Entertainment', 'Bron Studios', 'Malpaso Productions', 'Warner Bros. Pictures', 'Creative Wealth Media Finance']	['Crime', 'Drama', 'Thriller']	en	117
1140769	15000000	08	['Participant Media', 'Esperanto Filmoj']	['Drama']	es	135
33562069	40000000	08	['Imagine Entertainment', 'Lionsgate', 'Bron Studios']	['Action', 'Comedy']	en	117
48686605	15000000	07	['Blumhouse Productions', 'QC Entertainment', 'Legendary Pictures', 'Monkeypaw Productions', '40 Acres & A Mule Filmworks']	['Crime', 'Drama', 'History', 'Comedy']	en	135
2019874	900000	07	['Beachside Films', 'Parkville Pictures']	['Drama']	en	92
4230000	35000000	05	['STX Entertainment', 'RVK Studios', 'Lakeshore Entertainment', 'Huayi Brothers']	['Thriller', 'Romance', 'Adventure']	en	96
64978931	4000000	10	['Boo Pictures', 'Mooz Films', 'Cedrus Invest Bank', 'Clandestino Filmes', 'DFI', 'KNM Films', 'Les Films des Tournelles', 'Louverture Films', 'Open City Films', 'Sunnyland Film', 'The Bridge Production']	['Drama']	ar	126
4001919	3598902	07	['Cine Bazar', 'Warner Bros. Japan']	['Action', 'Fantasy', 'Adventure']	ja	108
97644617	20000000	08	['Feigco Entertainment', 'Bron Studios']	['Crime', 'Comedy', 'Mystery', 'Drama', 'Thriller']	en	117
61700416	30000000	05	['On the Day', 'New Line Cinema', 'Warner Bros. Pictures']	['Comedy']	en	105
35164920	43000000	10	['The Cantillon Company', 'Columbia Pictures', 'Scott Rudin Productions', 'Pascal Pictures', 'Metro-Goldwyn-Mayer', 'Yellow Bird', 'Regency Enterprises', 'New Regency Pictures', 'Sony Pictures', 'Studio Babelsberg', 'Film Service Babelsberg']	['Action', 'Crime', 'Thriller', 'Drama']	en	117
4100000	2000000	11	['Armory Films', 'Pegasus Pictures', 'Union Entertainment Group', 'The Domain Group']	['Drama']	en	98
99138899	75000000	08	['Walt Disney Pictures', '2DUX²']	['Adventure', 'Comedy', 'Family', 'Fantasy']	en	104
53431158	50000000	01	['Aardman Animations', 'StudioCanal', 'Amazon Prime Video', "Creative Skillset's Skills Investment Fund", 'British Film Institute', 'BFI Film Fund', 'Summit Entertainment']	['Family', 'Comedy', 'Animation', 'Adventure']	en	89
132675864	103000000	03	['Whitaker Entertainment', 'Walt Disney Pictures']	['Adventure', 'Science Fiction', 'Family', 'Fantasy']	en	109
73866088	42000000	11	['New Regency Pictures', 'See-Saw Films', 'Film4 Productions', 'Lammas Park', 'Regency Enterprises']	['Crime', 'Thriller']	en	129
6591038	7280000	05	['Pinehouse Film', 'NOWFILM', 'NHK', 'CGV Arthouse']	['Mystery', 'Drama', 'Thriller']	ko	148
33157615	29000000	09	['HartBeat Productions', 'Will Packer Productions', 'Perfect World Pictures', 'Universal Pictures']	['Comedy']	en	111
32517248	35000000	02	['Windfall Productions', 'Foresight Unlimited', 'Parkside Pictures', 'RSVP Entertainment', 'Signature Pictures', 'Tadross Media Group', 'Double Negative (DNEG)', 'Metrol Technology', 'Lipsync Productions', 'Dream Team Films', 'Head Gear Films', 'Lionsgate']	['Action', 'Crime', 'Thriller']	en	103
3469151	1000000	01	['Warner Bros. Animation', 'DC Entertainment', 'DC Comics']	['Thriller', 'Action', 'Animation', 'Science Fiction']	en	78
26000000	29000000	09	['Studio 8', 'Protozoa Pictures', 'LBI Productions']	['Crime', 'Drama']	en	116
252676	8000000	09	['Tartan Films', 'Muse Productions', 'Periscope Entertainment', 'Head Gear Films', 'Curiously Bright Entertainment', 'Living the Dream Films', 'MindSky Entertainment', 'Vedette Finance']	['Crime', 'Mystery', 'Thriller', 'Drama']	en	118
8100000	30000000	10	['Di Bonaventura Pictures', 'Company Films', 'Ocean Park Entertainment', 'Riverstone Pictures', 'Remstar Studios', 'Fundamental Films', 'Lotus Entertainment']	['Thriller', 'Science Fiction']	en	107
44019588	3500000	02	['Imagination Design Works', 'Blacklab Entertainment', 'Lionsgate', 'CBS Films']	['Fantasy', 'Mystery', 'Thriller', 'Horror']	en	100
